18.7,Karachi Kings,Aamer Yamin,Iftikhar Ahmed,Faheem Ashraf,0,0,6,Dubai International Cricket Stadium,161,Islamabad United,168
19.1,Karachi Kings,Iftikhar Ahmed,Aamer Yamin,Amad Butt,0,1,6,Dubai International Cricket Stadium,162,Islamabad United,168
19.2,Karachi Kings,Aamer Yamin,Iftikhar Ahmed,Amad Butt,0,0,6,Dubai International Cricket Stadium,162,Islamabad United,168
19.3,Karachi Kings,Aamer Yamin,Iftikhar Ahmed,Amad Butt,0,0,7,Dubai International Cricket Stadium,162,Islamabad United,168
19.4,Karachi Kings,Mohammad Amir,Iftikhar Ahmed,Amad Butt,0,0,7,Dubai International Cricket Stadium,162,Islamabad United,168
19.5,Karachi Kings,Mohammad Amir,Iftikhar Ahmed,Amad Butt,6,0,7,Dubai International Cricket Stadium,168,Islamabad United,168
19.6,Karachi Kings,Mohammad Amir,Iftikhar Ahmed,Amad Butt,0,0,8,Dubai International Cricket Stadium,168,Islamabad United,168
0.1,Peshawar Zalmi,Kamran Akmal,Imam-ul-Haq,Naseem Shah,1,0,0,Rawalpindi Cricket Stadium,1,Quetta Gladiators,170
0.2,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Naseem Shah,0,0,0,Rawalpindi Cricket Stadium,1,Quetta Gladiators,170
0.3,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Naseem Shah,0,0,0,Rawalpindi Cricket Stadium,1,Quetta Gladiators,170
0.4,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Naseem Shah,1,0,0,Rawalpindi Cricket Stadium,2,Quetta Gladiators,170
0.5,Peshawar Zalmi,Kamran Akmal,Imam-ul-Haq,Naseem Shah,0,0,0,Rawalpindi Cricket Stadium,2,Quetta Gladiators,170
0.6,Peshawar Zalmi,Kamran Akmal,Imam-ul-Haq,Naseem Shah,0,0,0,Rawalpindi Cricket Stadium,2,Quetta Gladiators,170
1.1,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Sohail Khan,2,0,0,Rawalpindi Cricket Stadium,4,Quetta Gladiators,170
1.2,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Sohail Khan,4,0,0,Rawalpindi Cricket Stadium,8,Quetta Gladiators,170
1.3,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Sohail Khan,0,0,0,Rawalpindi Cricket Stadium,8,Quetta Gladiators,170
1.4,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Sohail Khan,0,1,0,Rawalpindi Cricket Stadium,9,Quetta Gladiators,170
1.5,Peshawar Zalmi,Imam-ul-Haq,Kamran Akmal,Sohail Khan,0,0,1,Rawalpindi Cricket Stadium,9,Quetta Gladiators,170
1.6,Peshawar Zalmi,Haider Ali,Kamran Akmal,Sohail Khan,1,0,1,Rawalpindi Cricket Stadium,10,Quetta Gladiators,170
1.7,Peshawar Zalmi,Kamran Akmal,Haider Ali,Sohail Khan,4,0,1,Rawalpindi Cricket Stadium,14,Quetta Gladiators,170
2.1,Peshawar Zalmi,Haider Ali,Kamran Akmal,Naseem Shah,4,0,1,Rawalpindi Cricket Stadium,18,Quetta Gladiators,170
2.2,Peshawar Zalmi,Haider Ali,Kamran Akmal,Naseem Shah,0,0,1,Rawalpindi Cricket Stadium,18,Quetta Gladiators,170
2.3,Peshawar Zalmi,Haider Ali,Kamran Akmal,Naseem Shah,0,0,1,Rawalpindi Cricket Stadium,18,Quetta Gladiators,170
2.4,Peshawar Zalmi,Haider Ali,Kamran Akmal,Naseem Shah,0,1,1,Rawalpindi Cricket Stadium,19,Quetta Gladiators,170
2.5,Peshawar Zalmi,Kamran Akmal,Haider Ali,Naseem Shah,0,0,1,Rawalpindi Cricket Stadium,19,Quetta Gladiators,170
2.6,Peshawar Zalmi,Kamran Akmal,Haider Ali,Naseem Shah,0,0,1,Rawalpindi Cricket Stadium,19,Quetta Gladiators,170
3.1,Peshawar Zalmi,Haider Ali,Kamran Akmal,TS Mills,1,0,1,Rawalpindi Cricket Stadium,20,Quetta Gladiators,170
3.2,Peshawar Zalmi,Kamran Akmal,Haider Ali,TS Mills,1,0,1,Rawalpindi Cricket Stadium,21,Quetta Gladiators,170
3.3,Peshawar Zalmi,Haider Ali,Kamran Akmal,TS Mills,1,0,1,Rawalpindi Cricket Stadium,22,Quetta Gladiators,170
3.4,Peshawar Zalmi,Kamran Akmal,Haider Ali,TS Mills,4,0,1,Rawalpindi Cricket Stadium,26,Quetta Gladiators,170
3.5,Peshawar Zalmi,Kamran Akmal,Haider Ali,TS Mills,1,0,1,Rawalpindi Cricket Stadium,27,Quetta Gladiators,170
3.6,Peshawar Zalmi,Haider Ali,Kamran Akmal,TS Mills,0,0,1,Rawalpindi Cricket Stadium,27,Quetta Gladiators,170
4.1,Peshawar Zalmi,Kamran Akmal,Haider Ali,Mohammad Hasnain,6,0,1,Rawalpindi Cricket Stadium,33,Quetta Gladiators,170
4.2,Peshawar Zalmi,Kamran Akmal,Haider Ali,Mohammad Hasnain,6,0,1,Rawalpindi Cricket Stadium,39,Quetta Gladiators,170
4.3,Peshawar Zalmi,Kamran Akmal,Haider Ali,Mohammad Hasnain,0,0,2,Rawalpindi Cricket Stadium,39,Quetta Gladiators,170
4.4,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Hasnain,1,0,2,Rawalpindi Cricket Stadium,40,Quetta Gladiators,170
4.5,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Hasnain,0,0,2,Rawalpindi Cricket Stadium,40,Quetta Gladiators,170
4.6,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Hasnain,1,0,2,Rawalpindi Cricket Stadium,41,Quetta Gladiators,170
5.1,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),0,0,2,Rawalpindi Cricket Stadium,41,Quetta Gladiators,170
5.2,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,42,Quetta Gladiators,170
5.3,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,43,Quetta Gladiators,170
5.4,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,44,Quetta Gladiators,170
5.5,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,45,Quetta Gladiators,170
5.6,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),0,0,2,Rawalpindi Cricket Stadium,45,Quetta Gladiators,170
6.1,Peshawar Zalmi,Shoaib Malik,Haider Ali,BCJ Cutting,1,0,2,Rawalpindi Cricket Stadium,46,Quetta Gladiators,170
6.2,Peshawar Zalmi,Haider Ali,Shoaib Malik,BCJ Cutting,2,0,2,Rawalpindi Cricket Stadium,48,Quetta Gladiators,170
6.3,Peshawar Zalmi,Haider Ali,Shoaib Malik,BCJ Cutting,1,0,2,Rawalpindi Cricket Stadium,49,Quetta Gladiators,170
6.4,Peshawar Zalmi,Shoaib Malik,Haider Ali,BCJ Cutting,1,0,2,Rawalpindi Cricket Stadium,50,Quetta Gladiators,170
6.5,Peshawar Zalmi,Haider Ali,Shoaib Malik,BCJ Cutting,6,0,2,Rawalpindi Cricket Stadium,56,Quetta Gladiators,170
6.6,Peshawar Zalmi,Haider Ali,Shoaib Malik,BCJ Cutting,1,0,2,Rawalpindi Cricket Stadium,57,Quetta Gladiators,170
7.1,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,58,Quetta Gladiators,170
7.2,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),6,0,2,Rawalpindi Cricket Stadium,64,Quetta Gladiators,170
7.3,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,2,Rawalpindi Cricket Stadium,65,Quetta Gladiators,170
7.4,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),4,0,2,Rawalpindi Cricket Stadium,69,Quetta Gladiators,170
7.5,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),6,0,2,Rawalpindi Cricket Stadium,75,Quetta Gladiators,170
7.6,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),4,0,2,Rawalpindi Cricket Stadium,79,Quetta Gladiators,170
8.1,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,4,0,2,Rawalpindi Cricket Stadium,83,Quetta Gladiators,170
8.2,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,0,0,2,Rawalpindi Cricket Stadium,83,Quetta Gladiators,170
8.3,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,4,0,2,Rawalpindi Cricket Stadium,87,Quetta Gladiators,170
8.4,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,0,0,2,Rawalpindi Cricket Stadium,87,Quetta Gladiators,170
8.5,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,0,0,2,Rawalpindi Cricket Stadium,87,Quetta Gladiators,170
8.6,Peshawar Zalmi,Shoaib Malik,Haider Ali,Sohail Khan,1,0,2,Rawalpindi Cricket Stadium,88,Quetta Gladiators,170
9.1,Peshawar Zalmi,Shoaib Malik,Haider Ali,Mohammad Hasnain,1,0,2,Rawalpindi Cricket Stadium,89,Quetta Gladiators,170
9.2,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Hasnain,4,0,2,Rawalpindi Cricket Stadium,93,Quetta Gladiators,170
9.3,Peshawar Zalmi,Haider Ali,Shoaib Malik,Mohammad Hasnain,0,0,3,Rawalpindi Cricket Stadium,93,Quetta Gladiators,170
9.4,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Mohammad Hasnain,2,0,3,Rawalpindi Cricket Stadium,95,Quetta Gladiators,170
9.5,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Mohammad Hasnain,0,0,3,Rawalpindi Cricket Stadium,95,Quetta Gladiators,170
9.6,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Mohammad Hasnain,4,0,3,Rawalpindi Cricket Stadium,99,Quetta Gladiators,170
10.1,Peshawar Zalmi,LS Livingstone,Shoaib Malik,Sohail Khan,1,0,3,Rawalpindi Cricket Stadium,100,Quetta Gladiators,170
10.2,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Sohail Khan,4,0,3,Rawalpindi Cricket Stadium,104,Quetta Gladiators,170
10.3,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Sohail Khan,0,1,3,Rawalpindi Cricket Stadium,105,Quetta Gladiators,170
10.4,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Sohail Khan,0,0,3,Rawalpindi Cricket Stadium,105,Quetta Gladiators,170
10.5,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Sohail Khan,4,0,3,Rawalpindi Cricket Stadium,109,Quetta Gladiators,170
10.6,Peshawar Zalmi,Shoaib Malik,LS Livingstone,Sohail Khan,3,0,3,Rawalpindi Cricket Stadium,112,Quetta Gladiators,170
10.7,Peshawar Zalmi,LS Livingstone,Shoaib Malik,Sohail Khan,4,0,3,Rawalpindi Cricket Stadium,116,Quetta Gladiators,170
11.1,Peshawar Zalmi,Shoaib Malik,LS Livingstone,TS Mills,4,0,3,Rawalpindi Cricket Stadium,120,Quetta Gladiators,170
11.2,Peshawar Zalmi,Shoaib Malik,LS Livingstone,TS Mills,4,0,3,Rawalpindi Cricket Stadium,124,Quetta Gladiators,170
11.3,Peshawar Zalmi,Shoaib Malik,LS Livingstone,TS Mills,1,0,3,Rawalpindi Cricket Stadium,125,Quetta Gladiators,170
11.4,Peshawar Zalmi,LS Livingstone,Shoaib Malik,TS Mills,2,0,3,Rawalpindi Cricket Stadium,127,Quetta Gladiators,170
11.5,Peshawar Zalmi,LS Livingstone,Shoaib Malik,TS Mills,1,0,3,Rawalpindi Cricket Stadium,128,Quetta Gladiators,170
11.6,Peshawar Zalmi,Shoaib Malik,LS Livingstone,TS Mills,2,0,3,Rawalpindi Cricket Stadium,130,Quetta Gladiators,170
12.1,Peshawar Zalmi,LS Livingstone,Shoaib Malik,Mohammad Hasnain,0,0,3,Rawalpindi Cricket Stadium,130,Quetta Gladiators,170
12.2,Peshawar Zalmi,LS Livingstone,Shoaib Malik,Mohammad Hasnain,4,0,3,Rawalpindi Cricket Stadium,134,Quetta Gladiators,170
12.3,Peshawar Zalmi,LS Livingstone,Shoaib Malik,Mohammad Hasnain,0,0,4,Rawalpindi Cricket Stadium,134,Quetta Gladiators,170
12.4,Peshawar Zalmi,L Gregory,Shoaib Malik,Mohammad Hasnain,1,0,4,Rawalpindi Cricket Stadium,135,Quetta Gladiators,170
12.5,Peshawar Zalmi,Shoaib Malik,L Gregory,Mohammad Hasnain,4,0,4,Rawalpindi Cricket Stadium,139,Quetta Gladiators,170
12.6,Peshawar Zalmi,Shoaib Malik,L Gregory,Mohammad Hasnain,0,0,5,Rawalpindi Cricket Stadium,139,Quetta Gladiators,170
13.1,Peshawar Zalmi,L Gregory,LA Dawson,BCJ Cutting,0,1,5,Rawalpindi Cricket Stadium,140,Quetta Gladiators,170
13.2,Peshawar Zalmi,L Gregory,LA Dawson,BCJ Cutting,2,0,5,Rawalpindi Cricket Stadium,142,Quetta Gladiators,170
13.3,Peshawar Zalmi,L Gregory,LA Dawson,BCJ Cutting,1,0,5,Rawalpindi Cricket Stadium,143,Quetta Gladiators,170
13.4,Peshawar Zalmi,LA Dawson,L Gregory,BCJ Cutting,0,0,6,Rawalpindi Cricket Stadium,143,Quetta Gladiators,170
13.5,Peshawar Zalmi,L Gregory,Hasan Ali,BCJ Cutting,6,0,6,Rawalpindi Cricket Stadium,149,Quetta Gladiators,170
13.6,Peshawar Zalmi,L Gregory,Hasan Ali,BCJ Cutting,0,1,6,Rawalpindi Cricket Stadium,150,Quetta Gladiators,170
13.7,Peshawar Zalmi,Hasan Ali,L Gregory,BCJ Cutting,6,0,6,Rawalpindi Cricket Stadium,156,Quetta Gladiators,170
13.8,Peshawar Zalmi,Hasan Ali,L Gregory,BCJ Cutting,1,0,6,Rawalpindi Cricket Stadium,157,Quetta Gladiators,170
14.1,Peshawar Zalmi,Hasan Ali,L Gregory,TS Mills,2,0,6,Rawalpindi Cricket Stadium,159,Quetta Gladiators,170
14.2,Peshawar Zalmi,Hasan Ali,L Gregory,TS Mills,0,1,6,Rawalpindi Cricket Stadium,160,Quetta Gladiators,170
14.3,Peshawar Zalmi,L Gregory,Hasan Ali,TS Mills,6,0,6,Rawalpindi Cricket Stadium,166,Quetta Gladiators,170
14.4,Peshawar Zalmi,L Gregory,Hasan Ali,TS Mills,1,0,6,Rawalpindi Cricket Stadium,167,Quetta Gladiators,170
14.5,Peshawar Zalmi,Hasan Ali,L Gregory,TS Mills,0,1,6,Rawalpindi Cricket Stadium,168,Quetta Gladiators,170
14.6,Peshawar Zalmi,L Gregory,Hasan Ali,TS Mills,2,0,6,Rawalpindi Cricket Stadium,170,Quetta Gladiators,170
0.1,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Hasan Ali,2,0,0,Dubai International Cricket Stadium,2,Peshawar Zalmi,128
0.2,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Hasan Ali,0,0,0,Dubai International Cricket Stadium,2,Peshawar Zalmi,128
0.3,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Hasan Ali,0,0,0,Dubai International Cricket Stadium,2,Peshawar Zalmi,128
0.4,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Hasan Ali,1,0,0,Dubai International Cricket Stadium,3,Peshawar Zalmi,128
0.5,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Hasan Ali,0,0,0,Dubai International Cricket Stadium,3,Peshawar Zalmi,128
0.6,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Hasan Ali,0,0,0,Dubai International Cricket Stadium,3,Peshawar Zalmi,128
1.1,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Asghar,0,0,1,Dubai International Cricket Stadium,3,Peshawar Zalmi,128
1.2,Quetta Gladiators,KP Pietersen,Ahmed Shehzad,Mohammad Asghar,0,0,1,Dubai International Cricket Stadium,3,Peshawar Zalmi,128
1.3,Quetta Gladiators,KP Pietersen,Ahmed Shehzad,Mohammad Asghar,1,0,1,Dubai International Cricket Stadium,4,Peshawar Zalmi,128
1.4,Quetta Gladiators,Ahmed Shehzad,KP Pietersen,Mohammad Asghar,0,0,1,Dubai International Cricket Stadium,4,Peshawar Zalmi,128
1.5,Quetta Gladiators,Ahmed Shehzad,KP Pietersen,Mohammad Asghar,0,0,2,Dubai International Cricket Stadium,4,Peshawar Zalmi,128
1.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,1,0,2,Dubai International Cricket Stadium,5,Peshawar Zalmi,128
2.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,5,Peshawar Zalmi,128
2.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,1,2,Dubai International Cricket Stadium,6,Peshawar Zalmi,128
2.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,6,Peshawar Zalmi,128
2.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,6,Peshawar Zalmi,128
2.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,6,Peshawar Zalmi,128
2.6,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,6,Peshawar Zalmi,128
3.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,4,0,2,Dubai International Cricket Stadium,10,Peshawar Zalmi,128
3.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,2,0,2,Dubai International Cricket Stadium,12,Peshawar Zalmi,128
3.3,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,0,0,2,Dubai International Cricket Stadium,12,Peshawar Zalmi,128
3.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,0,0,2,Dubai International Cricket Stadium,12,Peshawar Zalmi,128
3.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,0,0,2,Dubai International Cricket Stadium,12,Peshawar Zalmi,128
3.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,3,0,2,Dubai International Cricket Stadium,15,Peshawar Zalmi,128
4.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,15,Peshawar Zalmi,128
4.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,15,Peshawar Zalmi,128
4.3,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,2,0,2,Dubai International Cricket Stadium,17,Peshawar Zalmi,128
4.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,4,0,2,Dubai International Cricket Stadium,21,Peshawar Zalmi,128
4.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,22,Peshawar Zalmi,128
4.6,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,23,Peshawar Zalmi,128
5.1,Quetta Gladiators,RR Rossouw,KP Pietersen,Wahab Riaz,0,1,2,Dubai International Cricket Stadium,24,Peshawar Zalmi,128
5.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,0,2,Dubai International Cricket Stadium,24,Peshawar Zalmi,128
5.3,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,0,2,Dubai International Cricket Stadium,24,Peshawar Zalmi,128
5.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,0,2,Dubai International Cricket Stadium,24,Peshawar Zalmi,128
5.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,2,0,2,Dubai International Cricket Stadium,26,Peshawar Zalmi,128
5.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,2,0,2,Dubai International Cricket Stadium,28,Peshawar Zalmi,128
6.1,Quetta Gladiators,RR Rossouw,KP Pietersen,Hasan Ali,0,0,2,Dubai International Cricket Stadium,28,Peshawar Zalmi,128
6.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Hasan Ali,4,0,2,Dubai International Cricket Stadium,32,Peshawar Zalmi,128
6.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Hasan Ali,4,0,2,Dubai International Cricket Stadium,36,Peshawar Zalmi,128
6.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Hasan Ali,0,0,2,Dubai International Cricket Stadium,36,Peshawar Zalmi,128
6.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Hasan Ali,1,0,2,Dubai International Cricket Stadium,37,Peshawar Zalmi,128
6.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Hasan Ali,2,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.1,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
7.6,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,39,Peshawar Zalmi,128
8.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,4,0,2,Dubai International Cricket Stadium,43,Peshawar Zalmi,128
8.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,44,Peshawar Zalmi,128
8.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,45,Peshawar Zalmi,128
8.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,45,Peshawar Zalmi,128
8.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,0,2,Dubai International Cricket Stadium,45,Peshawar Zalmi,128
8.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,46,Peshawar Zalmi,128
9.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,1,0,2,Dubai International Cricket Stadium,47,Peshawar Zalmi,128
9.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,6,0,2,Dubai International Cricket Stadium,53,Peshawar Zalmi,128
9.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,53,Peshawar Zalmi,128
9.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,1,0,2,Dubai International Cricket Stadium,54,Peshawar Zalmi,128
9.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,0,4,2,Dubai International Cricket Stadium,58,Peshawar Zalmi,128
9.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,58,Peshawar Zalmi,128
10.1,Quetta Gladiators,RR Rossouw,KP Pietersen,Mohammad Asghar,4,0,2,Dubai International Cricket Stadium,62,Peshawar Zalmi,128
10.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Mohammad Asghar,1,0,2,Dubai International Cricket Stadium,63,Peshawar Zalmi,128
10.3,Quetta Gladiators,KP Pietersen,RR Rossouw,Mohammad Asghar,0,1,2,Dubai International Cricket Stadium,64,Peshawar Zalmi,128
10.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Mohammad Asghar,2,0,2,Dubai International Cricket Stadium,66,Peshawar Zalmi,128
10.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Mohammad Asghar,0,0,2,Dubai International Cricket Stadium,66,Peshawar Zalmi,128
10.6,Quetta Gladiators,RR Rossouw,KP Pietersen,Mohammad Asghar,1,0,2,Dubai International Cricket Stadium,67,Peshawar Zalmi,128
11.1,Quetta Gladiators,RR Rossouw,KP Pietersen,Wahab Riaz,1,0,2,Dubai International Cricket Stadium,68,Peshawar Zalmi,128
11.2,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,0,2,Dubai International Cricket Stadium,68,Peshawar Zalmi,128
11.3,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,1,2,Dubai International Cricket Stadium,69,Peshawar Zalmi,128
11.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,1,0,2,Dubai International Cricket Stadium,70,Peshawar Zalmi,128
11.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Wahab Riaz,1,0,2,Dubai International Cricket Stadium,71,Peshawar Zalmi,128
11.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,0,0,2,Dubai International Cricket Stadium,71,Peshawar Zalmi,128
11.7,Quetta Gladiators,KP Pietersen,RR Rossouw,Wahab Riaz,1,0,2,Dubai International Cricket Stadium,72,Peshawar Zalmi,128
12.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,0,1,2,Dubai International Cricket Stadium,73,Peshawar Zalmi,128
12.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,2,0,2,Dubai International Cricket Stadium,75,Peshawar Zalmi,128
12.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,0,0,2,Dubai International Cricket Stadium,75,Peshawar Zalmi,128
12.4,Quetta Gladiators,RR Rossouw,KP Pietersen,Shahid Afridi,1,0,2,Dubai International Cricket Stadium,76,Peshawar Zalmi,128
12.5,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,4,0,2,Dubai International Cricket Stadium,80,Peshawar Zalmi,128
12.6,Quetta Gladiators,KP Pietersen,RR Rossouw,Shahid Afridi,1,0,2,Dubai International Cricket Stadium,81,Peshawar Zalmi,128
13.1,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,82,Peshawar Zalmi,128
13.2,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,6,0,2,Dubai International Cricket Stadium,88,Peshawar Zalmi,128
13.3,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,1,0,2,Dubai International Cricket Stadium,89,Peshawar Zalmi,128
13.4,Quetta Gladiators,KP Pietersen,RR Rossouw,Shakib Al Hasan,0,1,2,Dubai International Cricket Stadium,90,Peshawar Zalmi,128
13.5,Quetta Gladiators,RR Rossouw,KP Pietersen,Shakib Al Hasan,0,0,3,Dubai International Cricket Stadium,90,Peshawar Zalmi,128
